month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2026-06,通信技术,通信与网络,Python开发工程师,23,0,0.0,399,25,0.062657,2024-12,2024-12,18,1,0,9,17,-0.1,-0.003832,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,Python开发工程师,21,1,0.047619,420,26,0.061905,2024-12,2024-12,19,1,0,10,17,0.047619,-0.000752,1,2026-08-08T05:14:20+00:00
2024-12,通信技术,通信与网络,安全工程师,22,6,0.272727,22,6,0.272727,2024-12,2024-12,0,1,1,10,10,0.272727,0.272727,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,安全工程师,19,3,0.157895,41,9,0.219512,2024-12,2024-12,1,1,0,14,14,-0.114832,-0.053215,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,安全工程师,22,2,0.090909,63,11,0.174603,2024-12,2024-12,2,1,0,15,17,-0.066986,-0.044909,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,安全工程师,23,2,0.086957,86,13,0.151163,2024-12,2024-12,3,1,0,10,17,-0.003952,-0.02344,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,安全工程师,23,4,0.173913,109,17,0.155963,2024-12,2024-12,4,1,0,14,17,0.086956,0.0048,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,安全工程师,19,0,0.0,128,17,0.132812,2024-12,2024-12,5,1,0,13,17,-0.173913,-0.023151,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,安全工程师,21,0,0.0,149,17,0.114094,2024-12,2024-12,6,1,0,11,17,0.0,-0.018718,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,安全工程师,23,0,0.0,172,17,0.098837,2024-12,2024-12,7,1,0,8,17,0.0,-0.015257,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,安全工程师,20,0,0.0,192,17,0.088542,2024-12,2024-12,8,1,0,10,17,0.0,-0.010295,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,安全工程师,22,0,0.0,214,17,0.079439,2024-12,2024-12,9,1,0,10,17,0.0,-0.009103,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,安全工程师,20,0,0.0,234,17,0.07265,2024-12,2024-12,10,1,0,9,17,0.0,-0.006789,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,安全工程师,21,0,0.0,255,17,0.066667,2024-12,2024-12,11,1,0,11,17,0.0,-0.005983,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,安全工程师,19,2,0.105263,274,19,0.069343,2024-12,2024-12,12,1,0,11,17,0.105263,0.002676,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,安全工程师,19,1,0.052632,293,20,0.068259,2024-12,2024-12,13,1,0,11,17,-0.052631,-0.001084,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,安全工程师,19,1,0.052632,312,21,0.067308,2024-12,2024-12,14,1,0,10,17,0.0,-0.000951,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,安全工程师,23,0,0.0,335,21,0.062687,2024-12,2024-12,15,1,0,9,17,-0.052632,-0.004621,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,安全工程师,23,1,0.043478,358,22,0.061453,2024-12,2024-12,16,1,0,9,17,0.043478,-0.001234,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,安全工程师,23,3,0.130435,381,25,0.065617,2024-12,2024-12,17,1,0,10,17,0.086957,0.004164,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,安全工程师,19,1,0.052632,400,26,0.065,2024-12,2024-12,18,1,0,9,17,-0.077803,-0.000617,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,安全工程师,22,1,0.045455,422,27,0.063981,2024-12,2024-12,19,1,0,10,17,-0.007177,-0.001019,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,嵌入式软件工程师,21,3,0.142857,44,3,0.068182,2025-01,2024-12,1,0,1,14,14,0.142857,0.068182,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,嵌入式软件工程师,19,1,0.052632,63,4,0.063492,2025-01,2024-12,2,0,0,15,17,-0.090225,-0.00469,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,嵌入式软件工程师,21,0,0.0,84,4,0.047619,2025-01,2024-12,3,0,0,10,17,-0.052632,-0.015873,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,嵌入式软件工程师,21,2,0.095238,105,6,0.057143,2025-01,2024-12,4,0,0,14,17,0.095238,0.009524,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,嵌入式软件工程师,19,3,0.157895,124,9,0.072581,2025-01,2024-12,5,0,0,13,17,0.062657,0.015438,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,嵌入式软件工程师,23,5,0.217391,147,14,0.095238,2025-01,2024-12,6,0,0,11,17,0.059496,0.022657,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,嵌入式软件工程师,21,0,0.0,168,14,0.083333,2025-01,2024-12,7,0,0,8,17,-0.217391,-0.011905,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,嵌入式软件工程师,23,0,0.0,191,14,0.073298,2025-01,2024-12,8,0,0,10,17,0.0,-0.010035,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,嵌入式软件工程师,19,1,0.052632,210,15,0.071429,2025-01,2024-12,9,0,0,10,17,0.052632,-0.001869,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,嵌入式软件工程师,23,1,0.043478,233,16,0.06867,2025-01,2024-12,10,0,0,9,17,-0.009154,-0.002759,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,嵌入式软件工程师,19,1,0.052632,252,17,0.06746,2025-01,2024-12,11,0,0,11,17,0.009154,-0.00121,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,嵌入式软件工程师,20,5,0.25,272,22,0.080882,2025-01,2024-12,12,0,0,11,17,0.197368,0.013422,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,嵌入式软件工程师,19,1,0.052632,291,23,0.079038,2025-01,2024-12,13,0,0,11,17,-0.197368,-0.001844,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,嵌入式软件工程师,21,3,0.142857,312,26,0.083333,2025-01,2024-12,14,0,0,10,17,0.090225,0.004295,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,嵌入式软件工程师,21,0,0.0,333,26,0.078078,2025-01,2024-12,15,0,0,9,17,-0.142857,-0.005255,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,嵌入式软件工程师,20,7,0.35,353,33,0.093484,2025-01,2024-12,16,0,0,9,17,0.35,0.015406,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,嵌入式软件工程师,20,1,0.05,373,34,0.091153,2025-01,2024-12,17,0,0,10,17,-0.3,-0.002331,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,嵌入式软件工程师,22,0,0.0,395,34,0.086076,2025-01,2024-12,18,0,0,9,17,-0.05,-0.005077,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,嵌入式软件工程师,19,0,0.0,414,34,0.082126,2025-01,2024-12,19,0,0,10,17,0.0,-0.00395,1,2026-08-08T05:14:20+00:00
2024-12,通信技术,通信与网络,测试工程师,20,10,0.5,20,10,0.5,2024-12,2024-12,0,1,1,10,10,0.5,0.5,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,测试工程师,20,8,0.4,40,18,0.45,2024-12,2024-12,1,1,0,14,14,-0.1,-0.05,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,测试工程师,20,12,0.6,60,30,0.5,2024-12,2024-12,2,1,0,15,17,0.2,0.05,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,测试工程师,20,10,0.5,80,40,0.5,2024-12,2024-12,3,1,0,10,17,-0.1,0.0,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,测试工程师,21,9,0.428571,101,49,0.485149,2024-12,2024-12,4,1,0,14,17,-0.071429,-0.014851,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,测试工程师,22,11,0.5,123,60,0.487805,2024-12,2024-12,5,1,0,13,17,0.071429,0.002656,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,测试工程师,23,9,0.391304,146,69,0.472603,2024-12,2024-12,6,1,0,11,17,-0.108696,-0.015202,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,测试工程师,21,9,0.428571,167,78,0.467066,2024-12,2024-12,7,1,0,8,17,0.037267,-0.005537,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,测试工程师,19,9,0.473684,186,87,0.467742,2024-12,2024-12,8,1,0,10,17,0.045113,0.000676,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,测试工程师,23,12,0.521739,209,99,0.473684,2024-12,2024-12,9,1,0,10,17,0.048055,0.005942,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,测试工程师,20,11,0.55,229,110,0.480349,2024-12,2024-12,10,1,0,9,17,0.028261,0.006665,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,测试工程师,23,11,0.478261,252,121,0.480159,2024-12,2024-12,11,1,0,11,17,-0.071739,-0.00019,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,测试工程师,21,14,0.666667,273,135,0.494505,2024-12,2024-12,12,1,0,11,17,0.188406,0.014346,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,测试工程师,22,13,0.590909,295,148,0.501695,2024-12,2024-12,13,1,0,11,17,-0.075758,0.00719,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,测试工程师,21,9,0.428571,316,157,0.496835,2024-12,2024-12,14,1,0,10,17,-0.162338,-0.00486,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,测试工程师,20,11,0.55,336,168,0.5,2024-12,2024-12,15,1,0,9,17,0.121429,0.003165,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,测试工程师,22,10,0.454545,358,178,0.497207,2024-12,2024-12,16,1,0,9,17,-0.095455,-0.002793,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,测试工程师,22,11,0.5,380,189,0.497368,2024-12,2024-12,17,1,0,10,17,0.045455,0.000161,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,测试工程师,20,9,0.45,400,198,0.495,2024-12,2024-12,18,1,0,9,17,-0.05,-0.002368,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,测试工程师,22,11,0.5,422,209,0.495261,2024-12,2024-12,19,1,0,10,17,0.05,0.000261,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,测试开发工程师,21,1,0.047619,63,1,0.015873,2025-02,2024-12,2,0,1,15,17,0.047619,0.015873,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,测试开发工程师,22,0,0.0,85,1,0.011765,2025-02,2024-12,3,0,0,10,17,-0.047619,-0.004108,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,测试开发工程师,19,0,0.0,104,1,0.009615,2025-02,2024-12,4,0,0,14,17,0.0,-0.00215,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,测试开发工程师,21,1,0.047619,125,2,0.016,2025-02,2024-12,5,0,0,13,17,0.047619,0.006385,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,测试开发工程师,23,0,0.0,148,2,0.013514,2025-02,2024-12,6,0,0,11,17,-0.047619,-0.002486,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,测试开发工程师,23,0,0.0,171,2,0.011696,2025-02,2024-12,7,0,0,8,17,0.0,-0.001818,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,测试开发工程师,22,0,0.0,193,2,0.010363,2025-02,2024-12,8,0,0,10,17,0.0,-0.001333,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,测试开发工程师,20,0,0.0,213,2,0.00939,2025-02,2024-12,9,0,0,10,17,0.0,-0.000973,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,测试开发工程师,19,0,0.0,232,2,0.008621,2025-02,2024-12,10,0,0,9,17,0.0,-0.000769,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,测试开发工程师,23,1,0.043478,255,3,0.011765,2025-02,2024-12,11,0,0,11,17,0.043478,0.003144,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,测试开发工程师,19,0,0.0,274,3,0.010949,2025-02,2024-12,12,0,0,11,17,-0.043478,-0.000816,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,测试开发工程师,20,0,0.0,294,3,0.010204,2025-02,2024-12,13,0,0,11,17,0.0,-0.000745,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,测试开发工程师,21,0,0.0,315,3,0.009524,2025-02,2024-12,14,0,0,10,17,0.0,-0.00068,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,测试开发工程师,19,0,0.0,334,3,0.008982,2025-02,2024-12,15,0,0,9,17,0.0,-0.000542,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,测试开发工程师,22,0,0.0,356,3,0.008427,2025-02,2024-12,16,0,0,9,17,0.0,-0.000555,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,测试开发工程师,21,0,0.0,377,3,0.007958,2025-02,2024-12,17,0,0,10,17,0.0,-0.000469,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,测试开发工程师,19,0,0.0,396,3,0.007576,2025-02,2024-12,18,0,0,9,17,0.0,-0.000382,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,测试开发工程师,20,0,0.0,416,3,0.007212,2025-02,2024-12,19,0,0,10,17,0.0,-0.000364,1,2026-08-08T05:14:20+00:00
2024-12,通信技术,通信与网络,电源工程师,21,1,0.047619,21,1,0.047619,2024-12,2024-12,0,1,1,10,10,0.047619,0.047619,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,电源工程师,21,4,0.190476,42,5,0.119048,2024-12,2024-12,1,1,0,14,14,0.142857,0.071429,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,电源工程师,22,6,0.272727,64,11,0.171875,2024-12,2024-12,2,1,0,15,17,0.082251,0.052827,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,电源工程师,21,2,0.095238,85,13,0.152941,2024-12,2024-12,3,1,0,10,17,-0.177489,-0.018934,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,电源工程师,19,5,0.263158,104,18,0.173077,2024-12,2024-12,4,1,0,14,17,0.16792,0.020136,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,电源工程师,21,6,0.285714,125,24,0.192,2024-12,2024-12,5,1,0,13,17,0.022556,0.018923,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,电源工程师,22,5,0.227273,147,29,0.197279,2024-12,2024-12,6,1,0,11,17,-0.058441,0.005279,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,电源工程师,21,1,0.047619,168,30,0.178571,2024-12,2024-12,7,1,0,8,17,-0.179654,-0.018708,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,电源工程师,23,3,0.130435,191,33,0.172775,2024-12,2024-12,8,1,0,10,17,0.082816,-0.005796,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,电源工程师,22,1,0.045455,213,34,0.159624,2024-12,2024-12,9,1,0,10,17,-0.08498,-0.013151,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,电源工程师,22,3,0.136364,235,37,0.157447,2024-12,2024-12,10,1,0,9,17,0.090909,-0.002177,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,电源工程师,19,5,0.263158,254,42,0.165354,2024-12,2024-12,11,1,0,11,17,0.126794,0.007907,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,电源工程师,22,3,0.136364,276,45,0.163043,2024-12,2024-12,12,1,0,11,17,-0.126794,-0.002311,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,电源工程师,23,4,0.173913,299,49,0.16388,2024-12,2024-12,13,1,0,11,17,0.037549,0.000837,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,电源工程师,20,1,0.05,319,50,0.15674,2024-12,2024-12,14,1,0,10,17,-0.123913,-0.00714,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,电源工程师,20,2,0.1,339,52,0.153392,2024-12,2024-12,15,1,0,9,17,0.05,-0.003348,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,电源工程师,19,3,0.157895,358,55,0.153631,2024-12,2024-12,16,1,0,9,17,0.057895,0.000239,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,电源工程师,23,0,0.0,381,55,0.144357,2024-12,2024-12,17,1,0,10,17,-0.157895,-0.009274,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,电源工程师,22,2,0.090909,403,57,0.141439,2024-12,2024-12,18,1,0,9,17,0.090909,-0.002918,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,电源工程师,21,5,0.238095,424,62,0.146226,2024-12,2024-12,19,1,0,10,17,0.147186,0.004787,1,2026-08-08T05:14:20+00:00
2024-12,通信技术,通信与网络,芯片测试工程师,20,7,0.35,20,7,0.35,2024-12,2024-12,0,1,1,10,10,0.35,0.35,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,芯片测试工程师,23,8,0.347826,43,15,0.348837,2024-12,2024-12,1,1,0,14,14,-0.002174,-0.001163,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,芯片测试工程师,23,9,0.391304,66,24,0.363636,2024-12,2024-12,2,1,0,15,17,0.043478,0.014799,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,芯片测试工程师,22,7,0.318182,88,31,0.352273,2024-12,2024-12,3,1,0,10,17,-0.073122,-0.011363,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,芯片测试工程师,22,6,0.272727,110,37,0.336364,2024-12,2024-12,4,1,0,14,17,-0.045455,-0.015909,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,芯片测试工程师,22,7,0.318182,132,44,0.333333,2024-12,2024-12,5,1,0,13,17,0.045455,-0.003031,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,芯片测试工程师,23,3,0.130435,155,47,0.303226,2024-12,2024-12,6,1,0,11,17,-0.187747,-0.030107,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,芯片测试工程师,22,6,0.272727,177,53,0.299435,2024-12,2024-12,7,1,0,8,17,0.142292,-0.003791,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,芯片测试工程师,22,5,0.227273,199,58,0.291457,2024-12,2024-12,8,1,0,10,17,-0.045454,-0.007978,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,芯片测试工程师,21,2,0.095238,220,60,0.272727,2024-12,2024-12,9,1,0,10,17,-0.132035,-0.01873,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,芯片测试工程师,20,1,0.05,240,61,0.254167,2024-12,2024-12,10,1,0,9,17,-0.045238,-0.01856,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,芯片测试工程师,20,6,0.3,260,67,0.257692,2024-12,2024-12,11,1,0,11,17,0.25,0.003525,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,芯片测试工程师,21,6,0.285714,281,73,0.259786,2024-12,2024-12,12,1,0,11,17,-0.014286,0.002094,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,芯片测试工程师,22,5,0.227273,303,78,0.257426,2024-12,2024-12,13,1,0,11,17,-0.058441,-0.00236,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,芯片测试工程师,21,3,0.142857,324,81,0.25,2024-12,2024-12,14,1,0,10,17,-0.084416,-0.007426,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,芯片测试工程师,23,5,0.217391,347,86,0.247839,2024-12,2024-12,15,1,0,9,17,0.074534,-0.002161,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,芯片测试工程师,20,3,0.15,367,89,0.242507,2024-12,2024-12,16,1,0,9,17,-0.067391,-0.005332,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,芯片测试工程师,20,8,0.4,387,97,0.250646,2024-12,2024-12,17,1,0,10,17,0.25,0.008139,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,芯片测试工程师,21,5,0.238095,408,102,0.25,2024-12,2024-12,18,1,0,9,17,-0.161905,-0.000646,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,芯片测试工程师,21,3,0.142857,429,105,0.244755,2024-12,2024-12,19,1,0,10,17,-0.095238,-0.005245,1,2026-08-08T05:14:20+00:00
2024-12,通信技术,通信与网络,芯片设计工程师,19,10,0.526316,19,10,0.526316,2024-12,2024-12,0,1,1,10,10,0.526316,0.526316,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,芯片设计工程师,21,11,0.52381,40,21,0.525,2024-12,2024-12,1,1,0,14,14,-0.002506,-0.001316,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,芯片设计工程师,22,12,0.545455,62,33,0.532258,2024-12,2024-12,2,1,0,15,17,0.021645,0.007258,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,芯片设计工程师,23,10,0.434783,85,43,0.505882,2024-12,2024-12,3,1,0,10,17,-0.110672,-0.026376,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,芯片设计工程师,22,11,0.5,107,54,0.504673,2024-12,2024-12,4,1,0,14,17,0.065217,-0.001209,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,芯片设计工程师,22,9,0.409091,129,63,0.488372,2024-12,2024-12,5,1,0,13,17,-0.090909,-0.016301,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,芯片设计工程师,23,9,0.391304,152,72,0.473684,2024-12,2024-12,6,1,0,11,17,-0.017787,-0.014688,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,芯片设计工程师,22,12,0.545455,174,84,0.482759,2024-12,2024-12,7,1,0,8,17,0.154151,0.009075,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,芯片设计工程师,22,9,0.409091,196,93,0.47449,2024-12,2024-12,8,1,0,10,17,-0.136364,-0.008269,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,芯片设计工程师,21,7,0.333333,217,100,0.460829,2024-12,2024-12,9,1,0,10,17,-0.075758,-0.013661,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,芯片设计工程师,20,8,0.4,237,108,0.455696,2024-12,2024-12,10,1,0,9,17,0.066667,-0.005133,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,芯片设计工程师,19,8,0.421053,256,116,0.453125,2024-12,2024-12,11,1,0,11,17,0.021053,-0.002571,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,芯片设计工程师,19,8,0.421053,275,124,0.450909,2024-12,2024-12,12,1,0,11,17,0.0,-0.002216,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,芯片设计工程师,19,11,0.578947,294,135,0.459184,2024-12,2024-12,13,1,0,11,17,0.157894,0.008275,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,芯片设计工程师,23,8,0.347826,317,143,0.451104,2024-12,2024-12,14,1,0,10,17,-0.231121,-0.00808,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,芯片设计工程师,22,7,0.318182,339,150,0.442478,2024-12,2024-12,15,1,0,9,17,-0.029644,-0.008626,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,芯片设计工程师,21,10,0.47619,360,160,0.444444,2024-12,2024-12,16,1,0,9,17,0.158008,0.001966,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,芯片设计工程师,22,10,0.454545,382,170,0.445026,2024-12,2024-12,17,1,0,10,17,-0.021645,0.000582,1,2026-08-08T05:14:20+00:00
