"job_id","month","job_title","government_agency","government_department","assigned_standard_category","assigned_standard_job","assignment_status","assignment_score","assignment_margin","matched_keywords_json","candidate_scores_json","assignment_reason"
"GOV-2026-137111-400110111015","2025-10","龙泉调查队一级科员","国家统计局浙江调查总队","国家统计局浙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112002","2025-10","安徽调查总队业务处室二级主任科员及以下(1)","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","15","10","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 15, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化建设""], ""weight"": 5}]}, {""standard_job"": ""政府通信电子技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""电子信息""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112004","2025-10","合肥调查队业务科室四级主任科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","15","13","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 15, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""地理信息"", ""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112005","2025-10","宿州调查队业务科室四级主任科员及以下","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","14","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""地理信息"", ""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112006","2025-10","蚌埠调查队业务科室四级主任科员及以下","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","14","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""地理信息"", ""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112007","2025-10","芜湖调查队业务科室四级主任科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","15","13","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 15, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""地理信息"", ""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112008","2025-10","池州调查队业务科室四级主任科员及以下","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","14","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""地理信息"", ""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112009","2025-10","安庆调查队业务科室四级主任科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","15","13","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 15, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""地理信息"", ""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112010","2025-10","涡阳调查队一级科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112011","2025-10","灵璧调查队一级科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112012","2025-10","阜南调查队一级科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112013","2025-10","全椒调查队一级科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137112-400110112014","2025-10","怀远调查队一级科员","国家统计局安徽调查总队","国家统计局安徽调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
