month,month_index,standard_job,standard_category,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,skill_trend_type,skill_stage,job_demand_trend_type
2025-05,6,网络工程师,基础设施,IT基础设施,云计算,0,0,0.0000,5,3,0.6000,持续下降,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,IT基础设施,云计算,1,0,0.0000,6,3,0.5000,持续下降,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,IT基础设施,云计算,0,0,0.0000,6,3,0.5000,持续下降,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,IT基础设施,云计算,2,1,0.5000,8,4,0.5000,持续下降,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,IT基础设施,云计算,2,2,1.0000,10,6,0.6000,持续下降,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,IT基础设施,云计算,2,2,1.0000,12,8,0.6667,持续下降,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,IT基础设施,云计算,2,1,0.5000,14,9,0.6429,持续下降,traditional,先上升后下降
2025-12,13,网络工程师,基础设施,IT基础设施,云计算,3,1,0.3333,17,10,0.5882,持续下降,traditional,先上升后下降
2026-01,14,网络工程师,基础设施,IT基础设施,云计算,2,1,0.5000,19,11,0.5789,持续下降,traditional,先上升后下降
2026-02,15,网络工程师,基础设施,IT基础设施,云计算,0,0,0.0000,19,11,0.5789,持续下降,traditional,先上升后下降
2026-03,16,网络工程师,基础设施,IT基础设施,云计算,1,0,0.0000,20,11,0.5500,持续下降,traditional,先上升后下降
2026-04,17,网络工程师,基础设施,IT基础设施,云计算,0,0,0.0000,20,11,0.5500,持续下降,traditional,先上升后下降
2026-05,18,网络工程师,基础设施,IT基础设施,云计算,1,0,0.0000,21,11,0.5238,持续下降,traditional,先上升后下降
2026-06,19,网络工程师,基础设施,IT基础设施,云计算,2,0,0.0000,23,11,0.4783,持续下降,traditional,先上升后下降
2026-07,20,网络工程师,基础设施,IT基础设施,云计算,2,0,0.0000,25,11,0.4400,持续下降,traditional,先上升后下降
2024-12,1,网络工程师,基础设施,Shell脚本,编程语言,1,0,0.0000,1,0,0.0000,持续上升,traditional,先上升后下降
2025-01,2,网络工程师,基础设施,Shell脚本,编程语言,2,1,0.5000,3,1,0.3333,持续上升,traditional,先上升后下降
2025-02,3,网络工程师,基础设施,Shell脚本,编程语言,0,0,0.0000,3,1,0.3333,持续上升,traditional,先上升后下降
2025-03,4,网络工程师,基础设施,Shell脚本,编程语言,1,0,0.0000,4,1,0.2500,持续上升,traditional,先上升后下降
2025-04,5,网络工程师,基础设施,Shell脚本,编程语言,1,0,0.0000,5,1,0.2000,持续上升,traditional,先上升后下降
2025-05,6,网络工程师,基础设施,Shell脚本,编程语言,0,0,0.0000,5,1,0.2000,持续上升,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,Shell脚本,编程语言,1,0,0.0000,6,1,0.1667,持续上升,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,Shell脚本,编程语言,0,0,0.0000,6,1,0.1667,持续上升,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,Shell脚本,编程语言,2,2,1.0000,8,3,0.3750,持续上升,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,Shell脚本,编程语言,2,0,0.0000,10,3,0.3000,持续上升,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,Shell脚本,编程语言,2,1,0.5000,12,4,0.3333,持续上升,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,Shell脚本,编程语言,2,1,0.5000,14,5,0.3571,持续上升,traditional,先上升后下降
2025-12,13,网络工程师,基础设施,Shell脚本,编程语言,3,0,0.0000,17,5,0.2941,持续上升,traditional,先上升后下降
2026-01,14,网络工程师,基础设施,Shell脚本,编程语言,2,0,0.0000,19,5,0.2632,持续上升,traditional,先上升后下降
2026-02,15,网络工程师,基础设施,Shell脚本,编程语言,0,0,0.0000,19,5,0.2632,持续上升,traditional,先上升后下降
2026-03,16,网络工程师,基础设施,Shell脚本,编程语言,1,0,0.0000,20,5,0.2500,持续上升,traditional,先上升后下降
2026-04,17,网络工程师,基础设施,Shell脚本,编程语言,0,0,0.0000,20,5,0.2500,持续上升,traditional,先上升后下降
2026-05,18,网络工程师,基础设施,Shell脚本,编程语言,1,0,0.0000,21,5,0.2381,持续上升,traditional,先上升后下降
2026-06,19,网络工程师,基础设施,Shell脚本,编程语言,2,1,0.5000,23,6,0.2609,持续上升,traditional,先上升后下降
2026-07,20,网络工程师,基础设施,Shell脚本,编程语言,2,1,0.5000,25,7,0.2800,持续上升,traditional,先上升后下降
2024-12,1,网络工程师,基础设施,Go,编程语言,1,0,0.0000,1,0,0.0000,先上升后下降,traditional,先上升后下降
2025-01,2,网络工程师,基础设施,Go,编程语言,2,1,0.5000,3,1,0.3333,先上升后下降,traditional,先上升后下降
2025-02,3,网络工程师,基础设施,Go,编程语言,0,0,0.0000,3,1,0.3333,先上升后下降,traditional,先上升后下降
2025-03,4,网络工程师,基础设施,Go,编程语言,1,1,1.0000,4,2,0.5000,先上升后下降,traditional,先上升后下降
2025-04,5,网络工程师,基础设施,Go,编程语言,1,0,0.0000,5,2,0.4000,先上升后下降,traditional,先上升后下降
2025-05,6,网络工程师,基础设施,Go,编程语言,0,0,0.0000,5,2,0.4000,先上升后下降,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,Go,编程语言,1,1,1.0000,6,3,0.5000,先上升后下降,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,Go,编程语言,0,0,0.0000,6,3,0.5000,先上升后下降,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,Go,编程语言,2,1,0.5000,8,4,0.5000,先上升后下降,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,Go,编程语言,2,0,0.0000,10,4,0.4000,先上升后下降,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,Go,编程语言,2,1,0.5000,12,5,0.4167,先上升后下降,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,Go,编程语言,2,1,0.5000,14,6,0.4286,先上升后下降,traditional,先上升后下降
2025-12,13,网络工程师,基础设施,Go,编程语言,3,2,0.6667,17,8,0.4706,先上升后下降,traditional,先上升后下降
2026-01,14,网络工程师,基础设施,Go,编程语言,2,2,1.0000,19,10,0.5263,先上升后下降,traditional,先上升后下降
2026-02,15,网络工程师,基础设施,Go,编程语言,0,0,0.0000,19,10,0.5263,先上升后下降,traditional,先上升后下降
2026-03,16,网络工程师,基础设施,Go,编程语言,1,0,0.0000,20,10,0.5000,先上升后下降,traditional,先上升后下降
2026-04,17,网络工程师,基础设施,Go,编程语言,0,0,0.0000,20,10,0.5000,先上升后下降,traditional,先上升后下降
2026-05,18,网络工程师,基础设施,Go,编程语言,1,0,0.0000,21,10,0.4762,先上升后下降,traditional,先上升后下降
2026-06,19,网络工程师,基础设施,Go,编程语言,2,1,0.5000,23,11,0.4783,先上升后下降,traditional,先上升后下降
2026-07,20,网络工程师,基础设施,Go,编程语言,2,0,0.0000,25,11,0.4400,先上升后下降,traditional,先上升后下降
2024-12,1,网络工程师,基础设施,Kubernetes,系统与运维,1,0,0.0000,1,0,0.0000,稳定型,traditional,先上升后下降
2025-01,2,网络工程师,基础设施,Kubernetes,系统与运维,2,0,0.0000,3,0,0.0000,稳定型,traditional,先上升后下降
2025-02,3,网络工程师,基础设施,Kubernetes,系统与运维,0,0,0.0000,3,0,0.0000,稳定型,traditional,先上升后下降
2025-03,4,网络工程师,基础设施,Kubernetes,系统与运维,1,0,0.0000,4,0,0.0000,稳定型,traditional,先上升后下降
2025-04,5,网络工程师,基础设施,Kubernetes,系统与运维,1,0,0.0000,5,0,0.0000,稳定型,traditional,先上升后下降
2025-05,6,网络工程师,基础设施,Kubernetes,系统与运维,0,0,0.0000,5,0,0.0000,稳定型,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,Kubernetes,系统与运维,1,0,0.0000,6,0,0.0000,稳定型,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,Kubernetes,系统与运维,0,0,0.0000,6,0,0.0000,稳定型,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,Kubernetes,系统与运维,2,2,1.0000,8,2,0.2500,稳定型,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,Kubernetes,系统与运维,2,1,0.5000,10,3,0.3000,稳定型,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,Kubernetes,系统与运维,2,0,0.0000,12,3,0.2500,稳定型,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,Kubernetes,系统与运维,2,0,0.0000,14,3,0.2143,稳定型,traditional,先上升后下降
2025-12,13,网络工程师,基础设施,Kubernetes,系统与运维,3,0,0.0000,17,3,0.1765,稳定型,traditional,先上升后下降
2026-01,14,网络工程师,基础设施,Kubernetes,系统与运维,2,1,0.5000,19,4,0.2105,稳定型,traditional,先上升后下降
2026-02,15,网络工程师,基础设施,Kubernetes,系统与运维,0,0,0.0000,19,4,0.2105,稳定型,traditional,先上升后下降
2026-03,16,网络工程师,基础设施,Kubernetes,系统与运维,1,0,0.0000,20,4,0.2000,稳定型,traditional,先上升后下降
2026-04,17,网络工程师,基础设施,Kubernetes,系统与运维,0,0,0.0000,20,4,0.2000,稳定型,traditional,先上升后下降
2026-05,18,网络工程师,基础设施,Kubernetes,系统与运维,1,0,0.0000,21,4,0.1905,稳定型,traditional,先上升后下降
2026-06,19,网络工程师,基础设施,Kubernetes,系统与运维,2,1,0.5000,23,5,0.2174,稳定型,traditional,先上升后下降
2026-07,20,网络工程师,基础设施,Kubernetes,系统与运维,2,1,0.5000,25,6,0.2400,稳定型,traditional,先上升后下降
2024-12,1,网络工程师,基础设施,Linux,系统与运维,1,0,0.0000,1,0,0.0000,间歇出现,traditional,先上升后下降
2025-01,2,网络工程师,基础设施,Linux,系统与运维,2,1,0.5000,3,1,0.3333,间歇出现,traditional,先上升后下降
2025-02,3,网络工程师,基础设施,Linux,系统与运维,0,0,0.0000,3,1,0.3333,间歇出现,traditional,先上升后下降
2025-03,4,网络工程师,基础设施,Linux,系统与运维,1,0,0.0000,4,1,0.2500,间歇出现,traditional,先上升后下降
2025-04,5,网络工程师,基础设施,Linux,系统与运维,1,0,0.0000,5,1,0.2000,间歇出现,traditional,先上升后下降
2025-05,6,网络工程师,基础设施,Linux,系统与运维,0,0,0.0000,5,1,0.2000,间歇出现,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,Linux,系统与运维,1,0,0.0000,6,1,0.1667,间歇出现,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,Linux,系统与运维,0,0,0.0000,6,1,0.1667,间歇出现,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,Linux,系统与运维,2,1,0.5000,8,2,0.2500,间歇出现,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,Linux,系统与运维,2,0,0.0000,10,2,0.2000,间歇出现,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,Linux,系统与运维,2,0,0.0000,12,2,0.1667,间歇出现,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,Linux,系统与运维,2,0,0.0000,14,2,0.1429,间歇出现,traditional,先上升后下降
2025-12,13,网络工程师,基础设施,Linux,系统与运维,3,0,0.0000,17,2,0.1176,间歇出现,traditional,先上升后下降
2026-01,14,网络工程师,基础设施,Linux,系统与运维,2,0,0.0000,19,2,0.1053,间歇出现,traditional,先上升后下降
2026-02,15,网络工程师,基础设施,Linux,系统与运维,0,0,0.0000,19,2,0.1053,间歇出现,traditional,先上升后下降
2026-03,16,网络工程师,基础设施,Linux,系统与运维,1,0,0.0000,20,2,0.1000,间歇出现,traditional,先上升后下降
2026-04,17,网络工程师,基础设施,Linux,系统与运维,0,0,0.0000,20,2,0.1000,间歇出现,traditional,先上升后下降
2026-05,18,网络工程师,基础设施,Linux,系统与运维,1,0,0.0000,21,2,0.0952,间歇出现,traditional,先上升后下降
2026-06,19,网络工程师,基础设施,Linux,系统与运维,2,0,0.0000,23,2,0.0870,间歇出现,traditional,先上升后下降
2026-07,20,网络工程师,基础设施,Linux,系统与运维,2,0,0.0000,25,2,0.0800,间歇出现,traditional,先上升后下降
2024-12,1,网络工程师,基础设施,云计算,云计算,1,0,0.0000,1,0,0.0000,先上升后稳定,traditional,先上升后下降
2025-01,2,网络工程师,基础设施,云计算,云计算,2,0,0.0000,3,0,0.0000,先上升后稳定,traditional,先上升后下降
2025-02,3,网络工程师,基础设施,云计算,云计算,0,0,0.0000,3,0,0.0000,先上升后稳定,traditional,先上升后下降
2025-03,4,网络工程师,基础设施,云计算,云计算,1,1,1.0000,4,1,0.2500,先上升后稳定,traditional,先上升后下降
2025-04,5,网络工程师,基础设施,云计算,云计算,1,0,0.0000,5,1,0.2000,先上升后稳定,traditional,先上升后下降
2025-05,6,网络工程师,基础设施,云计算,云计算,0,0,0.0000,5,1,0.2000,先上升后稳定,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,云计算,云计算,1,0,0.0000,6,1,0.1667,先上升后稳定,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,云计算,云计算,0,0,0.0000,6,1,0.1667,先上升后稳定,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,云计算,云计算,2,0,0.0000,8,1,0.1250,先上升后稳定,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,云计算,云计算,2,1,0.5000,10,2,0.2000,先上升后稳定,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,云计算,云计算,2,1,0.5000,12,3,0.2500,先上升后稳定,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,云计算,云计算,2,1,0.5000,14,4,0.2857,先上升后稳定,traditional,先上升后下降
2025-12,13,网络工程师,基础设施,云计算,云计算,3,0,0.0000,17,4,0.2353,先上升后稳定,traditional,先上升后下降
2026-01,14,网络工程师,基础设施,云计算,云计算,2,1,0.5000,19,5,0.2632,先上升后稳定,traditional,先上升后下降
2026-02,15,网络工程师,基础设施,云计算,云计算,0,0,0.0000,19,5,0.2632,先上升后稳定,traditional,先上升后下降
2026-03,16,网络工程师,基础设施,云计算,云计算,1,0,0.0000,20,5,0.2500,先上升后稳定,traditional,先上升后下降
2026-04,17,网络工程师,基础设施,云计算,云计算,0,0,0.0000,20,5,0.2500,先上升后稳定,traditional,先上升后下降
2026-05,18,网络工程师,基础设施,云计算,云计算,1,1,1.0000,21,6,0.2857,先上升后稳定,traditional,先上升后下降
2026-06,19,网络工程师,基础设施,云计算,云计算,2,1,0.5000,23,7,0.3043,先上升后稳定,traditional,先上升后下降
2026-07,20,网络工程师,基础设施,云计算,云计算,2,0,0.0000,25,7,0.2800,先上升后稳定,traditional,先上升后下降
2024-12,1,网络工程师,基础设施,Java,编程语言,1,1,1.0000,1,1,1.0000,持续下降,traditional,先上升后下降
2025-01,2,网络工程师,基础设施,Java,编程语言,2,1,0.5000,3,2,0.6667,持续下降,traditional,先上升后下降
2025-02,3,网络工程师,基础设施,Java,编程语言,0,0,0.0000,3,2,0.6667,持续下降,traditional,先上升后下降
2025-03,4,网络工程师,基础设施,Java,编程语言,1,0,0.0000,4,2,0.5000,持续下降,traditional,先上升后下降
2025-04,5,网络工程师,基础设施,Java,编程语言,1,1,1.0000,5,3,0.6000,持续下降,traditional,先上升后下降
2025-05,6,网络工程师,基础设施,Java,编程语言,0,0,0.0000,5,3,0.6000,持续下降,traditional,先上升后下降
2025-06,7,网络工程师,基础设施,Java,编程语言,1,1,1.0000,6,4,0.6667,持续下降,traditional,先上升后下降
2025-07,8,网络工程师,基础设施,Java,编程语言,0,0,0.0000,6,4,0.6667,持续下降,traditional,先上升后下降
2025-08,9,网络工程师,基础设施,Java,编程语言,2,2,1.0000,8,6,0.7500,持续下降,traditional,先上升后下降
2025-09,10,网络工程师,基础设施,Java,编程语言,2,0,0.0000,10,6,0.6000,持续下降,traditional,先上升后下降
2025-10,11,网络工程师,基础设施,Java,编程语言,2,1,0.5000,12,7,0.5833,持续下降,traditional,先上升后下降
2025-11,12,网络工程师,基础设施,Java,编程语言,2,0,0.0000,14,7,0.5000,持续下降,traditional,先上升后下降
