standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
自动驾驶算法工程师,自动驾驶,2025-05,6,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.1578,0
自动驾驶算法工程师,自动驾驶,2025-06,7,计算机体系结构,硬件与芯片,traditional,持续下降,1,0.1652,0
自动驾驶算法工程师,自动驾驶,2025-07,8,计算机体系结构,硬件与芯片,traditional,持续下降,1,0.1593,0
自动驾驶算法工程师,自动驾驶,2025-08,9,计算机体系结构,硬件与芯片,traditional,持续下降,1,0.1534,0
自动驾驶算法工程师,自动驾驶,2025-09,10,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,计算机体系结构,硬件与芯片,traditional,持续下降,1,0.1154,0
自动驾驶算法工程师,自动驾驶,2026-05,18,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.0967,0
自动驾驶算法工程师,自动驾驶,2026-07,20,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.1037,0
自动驾驶算法工程师,自动驾驶,2024-12,1,调试工具,软件工程,traditional,持续上升,2,0.1122,0
自动驾驶算法工程师,自动驾驶,2025-01,2,调试工具,软件工程,traditional,持续上升,2,0.1113,0
自动驾驶算法工程师,自动驾驶,2025-02,3,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,调试工具,软件工程,traditional,持续上升,2,0.1155,0
自动驾驶算法工程师,自动驾驶,2025-04,5,调试工具,软件工程,traditional,持续上升,2,0.1274,0
自动驾驶算法工程师,自动驾驶,2025-05,6,调试工具,软件工程,traditional,持续上升,2,0.1423,0
自动驾驶算法工程师,自动驾驶,2025-06,7,调试工具,软件工程,traditional,持续上升,1,0.1368,0
自动驾驶算法工程师,自动驾驶,2025-07,8,调试工具,软件工程,traditional,持续上升,1,0.1485,0
自动驾驶算法工程师,自动驾驶,2025-08,9,调试工具,软件工程,traditional,持续上升,1,0.1508,0
自动驾驶算法工程师,自动驾驶,2025-09,10,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,调试工具,软件工程,traditional,持续上升,1,0.2224,0
自动驾驶算法工程师,自动驾驶,2026-05,18,调试工具,软件工程,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,调试工具,软件工程,traditional,持续上升,2,0.2147,0
自动驾驶算法工程师,自动驾驶,2026-07,20,调试工具,软件工程,traditional,持续上升,2,0.2366,0
控制算法工程师,算法,2024-12,1,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1096,0
控制算法工程师,算法,2025-01,2,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1232,0
控制算法工程师,算法,2025-02,3,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-03,4,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-04,5,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1267,0
控制算法工程师,算法,2025-05,6,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-06,7,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1611,0
控制算法工程师,算法,2025-07,8,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1198,0
控制算法工程师,算法,2025-08,9,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1509,0
控制算法工程师,算法,2025-09,10,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1410,0
控制算法工程师,算法,2025-10,11,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1363,0
控制算法工程师,算法,2025-11,12,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-12,13,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1228,0
控制算法工程师,算法,2026-01,14,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1243,0
控制算法工程师,算法,2026-02,15,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1259,0
控制算法工程师,算法,2026-03,16,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1247,0
控制算法工程师,算法,2026-04,17,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1521,0
控制算法工程师,算法,2026-05,18,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,1,0.1503,0
控制算法工程师,算法,2026-06,19,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1178,0
控制算法工程师,算法,2026-07,20,机器人与自动驾驶,机器人与自动驾驶,new,稳定型,2,0.1223,0
控制算法工程师,算法,2024-12,1,计算机视觉,计算机视觉与图形,new,持续上升,1,0.0898,0
控制算法工程师,算法,2025-01,2,计算机视觉,计算机视觉与图形,new,持续上升,1,0.0884,0
控制算法工程师,算法,2025-02,3,计算机视觉,计算机视觉与图形,new,持续上升,0,0.0000,0
控制算法工程师,算法,2025-03,4,计算机视觉,计算机视觉与图形,new,持续上升,0,0.0000,0
控制算法工程师,算法,2025-04,5,计算机视觉,计算机视觉与图形,new,持续上升,1,0.1165,0
控制算法工程师,算法,2025-05,6,计算机视觉,计算机视觉与图形,new,持续上升,0,0.0000,0
控制算法工程师,算法,2025-06,7,计算机视觉,计算机视觉与图形,new,持续上升,2,0.1389,0
控制算法工程师,算法,2025-07,8,计算机视觉,计算机视觉与图形,new,持续上升,2,0.1554,0
控制算法工程师,算法,2025-08,9,计算机视觉,计算机视觉与图形,new,持续上升,2,0.1632,0
控制算法工程师,算法,2025-09,10,计算机视觉,计算机视觉与图形,new,持续上升,1,0.1901,0
控制算法工程师,算法,2025-10,11,计算机视觉,计算机视觉与图形,new,持续上升,2,0.1920,0
控制算法工程师,算法,2025-11,12,计算机视觉,计算机视觉与图形,new,持续上升,0,0.0000,0
控制算法工程师,算法,2025-12,13,计算机视觉,计算机视觉与图形,new,持续上升,1,0.2166,0
控制算法工程师,算法,2026-01,14,计算机视觉,计算机视觉与图形,new,持续上升,1,0.2148,0
控制算法工程师,算法,2026-02,15,计算机视觉,计算机视觉与图形,new,持续上升,1,0.2379,0
控制算法工程师,算法,2026-03,16,计算机视觉,计算机视觉与图形,new,持续上升,1,0.2542,0
控制算法工程师,算法,2026-04,17,计算机视觉,计算机视觉与图形,new,持续上升,2,0.2765,1
控制算法工程师,算法,2026-05,18,计算机视觉,计算机视觉与图形,new,持续上升,1,0.3062,0
控制算法工程师,算法,2026-06,19,计算机视觉,计算机视觉与图形,new,持续上升,2,0.2821,1
控制算法工程师,算法,2026-07,20,计算机视觉,计算机视觉与图形,new,持续上升,2,0.3198,1
控制算法工程师,算法,2024-12,1,AIGC,AI,new,先上升后下降,1,0.0565,0
控制算法工程师,算法,2025-01,2,AIGC,AI,new,先上升后下降,1,0.0798,0
控制算法工程师,算法,2025-02,3,AIGC,AI,new,先上升后下降,0,0.0000,0
控制算法工程师,算法,2025-03,4,AIGC,AI,new,先上升后下降,0,0.0000,0
控制算法工程师,算法,2025-04,5,AIGC,AI,new,先上升后下降,1,0.1203,0
控制算法工程师,算法,2025-05,6,AIGC,AI,new,先上升后下降,0,0.0000,0
控制算法工程师,算法,2025-06,7,AIGC,AI,new,先上升后下降,2,0.1636,0
控制算法工程师,算法,2025-07,8,AIGC,AI,new,先上升后下降,2,0.1769,0
控制算法工程师,算法,2025-08,9,AIGC,AI,new,先上升后下降,2,0.1832,0
控制算法工程师,算法,2025-09,10,AIGC,AI,new,先上升后下降,1,0.1958,0
控制算法工程师,算法,2025-10,11,AIGC,AI,new,先上升后下降,2,0.2184,0
控制算法工程师,算法,2025-11,12,AIGC,AI,new,先上升后下降,0,0.0000,0
控制算法工程师,算法,2025-12,13,AIGC,AI,new,先上升后下降,1,0.2404,0
控制算法工程师,算法,2026-01,14,AIGC,AI,new,先上升后下降,1,0.2161,0
控制算法工程师,算法,2026-02,15,AIGC,AI,new,先上升后下降,1,0.2056,0
控制算法工程师,算法,2026-03,16,AIGC,AI,new,先上升后下降,1,0.1800,0
控制算法工程师,算法,2026-04,17,AIGC,AI,new,先上升后下降,2,0.1541,0
控制算法工程师,算法,2026-05,18,AIGC,AI,new,先上升后下降,1,0.1424,0
控制算法工程师,算法,2026-06,19,AIGC,AI,new,先上升后下降,2,0.1229,0
控制算法工程师,算法,2026-07,20,AIGC,AI,new,先上升后下降,2,0.1098,0
控制算法工程师,算法,2024-12,1,Diffusion模型,大模型,new,稳定型,1,0.1147,0
控制算法工程师,算法,2025-01,2,Diffusion模型,大模型,new,稳定型,1,0.1225,0
控制算法工程师,算法,2025-02,3,Diffusion模型,大模型,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-03,4,Diffusion模型,大模型,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-04,5,Diffusion模型,大模型,new,稳定型,1,0.1198,0
控制算法工程师,算法,2025-05,6,Diffusion模型,大模型,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-06,7,Diffusion模型,大模型,new,稳定型,2,0.1088,0
控制算法工程师,算法,2025-07,8,Diffusion模型,大模型,new,稳定型,2,0.1113,0
控制算法工程师,算法,2025-08,9,Diffusion模型,大模型,new,稳定型,2,0.1069,0
控制算法工程师,算法,2025-09,10,Diffusion模型,大模型,new,稳定型,1,0.0947,0
控制算法工程师,算法,2025-10,11,Diffusion模型,大模型,new,稳定型,2,0.1311,0
控制算法工程师,算法,2025-11,12,Diffusion模型,大模型,new,稳定型,0,0.0000,0
控制算法工程师,算法,2025-12,13,Diffusion模型,大模型,new,稳定型,1,0.1328,0
控制算法工程师,算法,2026-01,14,Diffusion模型,大模型,new,稳定型,1,0.1296,0
控制算法工程师,算法,2026-02,15,Diffusion模型,大模型,new,稳定型,1,0.1111,0
控制算法工程师,算法,2026-03,16,Diffusion模型,大模型,new,稳定型,1,0.1239,0
控制算法工程师,算法,2026-04,17,Diffusion模型,大模型,new,稳定型,2,0.1237,0
控制算法工程师,算法,2026-05,18,Diffusion模型,大模型,new,稳定型,1,0.1251,0
控制算法工程师,算法,2026-06,19,Diffusion模型,大模型,new,稳定型,2,0.1163,0
控制算法工程师,算法,2026-07,20,Diffusion模型,大模型,new,稳定型,2,0.1041,0
控制算法工程师,算法,2024-12,1,Machine Learning,AI,new,先上升后稳定,1,0.0552,0
控制算法工程师,算法,2025-01,2,Machine Learning,AI,new,先上升后稳定,1,0.0742,0
控制算法工程师,算法,2025-02,3,Machine Learning,AI,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-03,4,Machine Learning,AI,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-04,5,Machine Learning,AI,new,先上升后稳定,1,0.1403,0
控制算法工程师,算法,2025-05,6,Machine Learning,AI,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-06,7,Machine Learning,AI,new,先上升后稳定,2,0.1697,0
控制算法工程师,算法,2025-07,8,Machine Learning,AI,new,先上升后稳定,2,0.2019,0
控制算法工程师,算法,2025-08,9,Machine Learning,AI,new,先上升后稳定,2,0.2187,0
控制算法工程师,算法,2025-09,10,Machine Learning,AI,new,先上升后稳定,1,0.2517,0
控制算法工程师,算法,2025-10,11,Machine Learning,AI,new,先上升后稳定,2,0.2734,1
控制算法工程师,算法,2025-11,12,Machine Learning,AI,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-12,13,Machine Learning,AI,new,先上升后稳定,1,0.2559,0
控制算法工程师,算法,2026-01,14,Machine Learning,AI,new,先上升后稳定,1,0.2531,0
控制算法工程师,算法,2026-02,15,Machine Learning,AI,new,先上升后稳定,1,0.2699,0
控制算法工程师,算法,2026-03,16,Machine Learning,AI,new,先上升后稳定,1,0.2464,0
控制算法工程师,算法,2026-04,17,Machine Learning,AI,new,先上升后稳定,2,0.2363,0
控制算法工程师,算法,2026-05,18,Machine Learning,AI,new,先上升后稳定,1,0.2630,0
控制算法工程师,算法,2026-06,19,Machine Learning,AI,new,先上升后稳定,2,0.2548,1
控制算法工程师,算法,2026-07,20,Machine Learning,AI,new,先上升后稳定,2,0.2528,1
控制算法工程师,算法,2024-12,1,Transformer,大模型,new,先上升后稳定,1,0.0823,0
控制算法工程师,算法,2025-01,2,Transformer,大模型,new,先上升后稳定,1,0.0958,0
控制算法工程师,算法,2025-02,3,Transformer,大模型,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-03,4,Transformer,大模型,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-04,5,Transformer,大模型,new,先上升后稳定,1,0.1570,0
控制算法工程师,算法,2025-05,6,Transformer,大模型,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-06,7,Transformer,大模型,new,先上升后稳定,2,0.2163,0
控制算法工程师,算法,2025-07,8,Transformer,大模型,new,先上升后稳定,2,0.2284,0
控制算法工程师,算法,2025-08,9,Transformer,大模型,new,先上升后稳定,2,0.2439,0
控制算法工程师,算法,2025-09,10,Transformer,大模型,new,先上升后稳定,1,0.2670,0
控制算法工程师,算法,2025-10,11,Transformer,大模型,new,先上升后稳定,2,0.2905,1
控制算法工程师,算法,2025-11,12,Transformer,大模型,new,先上升后稳定,0,0.0000,0
控制算法工程师,算法,2025-12,13,Transformer,大模型,new,先上升后稳定,1,0.2592,0
控制算法工程师,算法,2026-01,14,Transformer,大模型,new,先上升后稳定,1,0.2984,0
控制算法工程师,算法,2026-02,15,Transformer,大模型,new,先上升后稳定,1,0.2728,0
控制算法工程师,算法,2026-03,16,Transformer,大模型,new,先上升后稳定,1,0.2846,0
控制算法工程师,算法,2026-04,17,Transformer,大模型,new,先上升后稳定,2,0.2821,1
控制算法工程师,算法,2026-05,18,Transformer,大模型,new,先上升后稳定,1,0.2837,0
控制算法工程师,算法,2026-06,19,Transformer,大模型,new,先上升后稳定,2,0.3087,1
控制算法工程师,算法,2026-07,20,Transformer,大模型,new,先上升后稳定,2,0.2698,1
控制算法工程师,算法,2024-12,1,多模态,大模型,new,后期突增,1,0.0508,0
控制算法工程师,算法,2025-01,2,多模态,大模型,new,后期突增,1,0.0572,0
控制算法工程师,算法,2025-02,3,多模态,大模型,new,后期突增,0,0.0000,0
控制算法工程师,算法,2025-03,4,多模态,大模型,new,后期突增,0,0.0000,0
控制算法工程师,算法,2025-04,5,多模态,大模型,new,后期突增,1,0.0459,0
控制算法工程师,算法,2025-05,6,多模态,大模型,new,后期突增,0,0.0000,0
控制算法工程师,算法,2025-06,7,多模态,大模型,new,后期突增,2,0.0595,0
控制算法工程师,算法,2025-07,8,多模态,大模型,new,后期突增,2,0.0518,0
控制算法工程师,算法,2025-08,9,多模态,大模型,new,后期突增,2,0.0505,0
控制算法工程师,算法,2025-09,10,多模态,大模型,new,后期突增,1,0.0540,0
控制算法工程师,算法,2025-10,11,多模态,大模型,new,后期突增,2,0.0572,0
控制算法工程师,算法,2025-11,12,多模态,大模型,new,后期突增,0,0.0000,0
